case,case_index,case_count,Vv,tip_deflection,case_dir,passed,vtail_input_vsp3_path,vtail_output_vsp3_path,vtail_vtail_name,vtail_wing_reference_source,vtail_vv_target,vtail_vv_actual,vtail_xcg,vtail_lv_original,vtail_lv_actual,vtail_wing_area,vtail_wing_span,vtail_wing_section_area,vtail_wing_section_span,vtail_vtail_area_scale_mode,vtail_area_ratio,vtail_span_scale,vtail_chord_scale,vtail_scale,vtail_area_before,vtail_area_target,vtail_area_after,vtail_span_before,vtail_span_after,vtail_aspect_ratio_before,vtail_aspect_ratio_after,vtail_x_ac_original,vtail_x_ac_target,vtail_x_ac_before_shift,vtail_x_ac_after,vtail_x_shift,vtail_x_location_original,vtail_x_location_before_shift,vtail_x_location_after,vsp3_path,wing_dihedral_update_count,stab_path,vspaero_passed,vspaero_wall_elapsed_s,vspaero_read_vsp3_elapsed_s,vspaero_compute_geometry_elapsed_s,vspaero_compute_geometry_analysis_duration_s,vspaero_vspaero_sweep_elapsed_s,vspaero_vspaero_sweep_analysis_duration_s,vspaero_result_extraction_elapsed_s,vspaero_total_elapsed_s,Gamma_eff_rad,Gamma_eff_deg,CL_alpha,Cl_beta,Cn_beta,CY_beta,CY_p,CY_r,Cl_p,Cl_r,Cn_p,Cn_r,Cl_delta_r,Cn_delta_r,CY_delta_r,spiral_margin,beta_per_delta_r_yaw_static,delta_r_per_beta_yaw_static,p_hat_per_delta_r_beta_only,control_column_delta_a,control_column_delta_e,control_column_delta_r,control_groups,Sref,Bref,Cref,Xcg,Ycg,Zcg,AoA_deg,Beta_deg,Mach,Rho,Vinf,turn_trim_mode,turn_trim_passed,coupled_gain_matrix_det,coupled_gain_solved,beta_per_delta_r_coupled,p_hat_per_delta_r_coupled,r_hat_per_delta_r_coupled,elapsed_s
vv_0p00400_wtip_1p00000,26,42,0.004,1.0,vv_gamma_cases\vv_0p00400_wtip_1p00000,True,C:\Users\mtkbirdman\OneDrive\Documents\OpenVSP\examples\models\BRGlider\BRGlider.0G.vsp3,vv_gamma_cases\vv_0p00400_wtip_1p00000\vv_0p00400_wtip_1p00000_vtail.vsp3,VTailGeom,vspaero_reference_wing,0.004,0.004000000000000001,1.4,4.514999999999999,4.514999999999999,18.0,27.0,9.0,13.5,fixed_aspect_ratio,1.0764119601328908,1.0375027518676232,1.0375027518676232,1.0375027518676232,0.4,0.4305647840531563,0.4305647840531564,0.8,0.8300022014940986,1.6000000000000003,1.6,5.914999999999999,5.914999999999999,5.923438119170215,5.914999999999999,-0.008438119170215863,5.6899999999999995,5.6899999999999995,5.681561880829784,vv_gamma_cases\vv_0p00400_wtip_1p00000\vv_0p00400_wtip_1p00000.vsp3,4,vv_gamma_cases\vv_0p00400_wtip_1p00000\vv_0p00400_wtip_1p00000.stab,True,205.60248959995806,0.17465429997537285,0.3016490999725647,0.302,205.12234579998767,205.122,0.00076299998909235,205.60151380003663,0.08869064064007623,5.081599390987826,5.9779429,-0.1125093,-0.0026656,-0.0768066,-0.2351716,0.0891964,-0.7750002,0.2240453,-0.0877417,-0.0102339,0.0018001,-0.0077662,0.0454345,0.0017486240769500002,-2.9134903961584633,-0.3432309237464912,0.4252835870603794,ConGrp_1,ConGrp_2,ConGrp_3,"{'ConGrp_1': 'AILERON_GROUP', 'ConGrp_2': 'ELEVATOR_GROUP', 'ConGrp_3': 'RUDDER_GROUP'}",18.0,27.0,0.625,1.4,0.0,0.0,0.0,0.0,0.0,1.225,10.0,none,,-0.001011560853865945,True,1.0947714335552108,-0.1317862499644688,0.08586432105284048,206.07023339997977
vv_0p00400_wtip_1p25000,27,42,0.004,1.25,vv_gamma_cases\vv_0p00400_wtip_1p25000,True,C:\Users\mtkbirdman\OneDrive\Documents\OpenVSP\examples\models\BRGlider\BRGlider.0G.vsp3,vv_gamma_cases\vv_0p00400_wtip_1p25000\vv_0p00400_wtip_1p25000_vtail.vsp3,VTailGeom,vspaero_reference_wing,0.004,0.004000000000000001,1.4,4.514999999999999,4.514999999999999,18.0,27.0,9.0,13.5,fixed_aspect_ratio,1.0764119601328908,1.0375027518676232,1.0375027518676232,1.0375027518676232,0.4,0.4305647840531563,0.4305647840531564,0.8,0.8300022014940986,1.6000000000000003,1.6,5.914999999999999,5.914999999999999,5.923438119170215,5.914999999999999,-0.008438119170215863,5.6899999999999995,5.6899999999999995,5.681561880829784,vv_gamma_cases\vv_0p00400_wtip_1p25000\vv_0p00400_wtip_1p25000.vsp3,4,vv_gamma_cases\vv_0p00400_wtip_1p25000\vv_0p00400_wtip_1p25000.stab,True,201.7008288000361,0.1670643999823369,0.29965110000921413,0.299,201.2306708000251,201.23,0.0007741000154055655,201.70002230000682,0.11049776451901384,6.331055552569908,5.9618556,-0.1397957,-0.0060451,-0.0944955,-0.2890939,0.1048635,-0.7751979,0.2241234,-0.0876997,-0.0102117,0.0018604,-0.0077709,0.0455517,0.0027824001150300003,-1.2854874195629518,-0.7779150420157254,0.23421891836780848,ConGrp_1,ConGrp_2,ConGrp_3,"{'ConGrp_1': 'AILERON_GROUP', 'ConGrp_2': 'ELEVATOR_GROUP', 'ConGrp_3': 'RUDDER_GROUP'}",18.0,27.0,0.625,1.4,0.0,0.0,0.0,0.0,0.0,1.225,10.0,none,,-0.0010067964855154494,True,1.097675031911964,-0.1732509650878458,0.07712744474510003,202.16635519999545
vv_0p00400_wtip_1p50000,28,42,0.004,1.5,vv_gamma_cases\vv_0p00400_wtip_1p50000,True,C:\Users\mtkbirdman\OneDrive\Documents\OpenVSP\examples\models\BRGlider\BRGlider.0G.vsp3,vv_gamma_cases\vv_0p00400_wtip_1p50000\vv_0p00400_wtip_1p50000_vtail.vsp3,VTailGeom,vspaero_reference_wing,0.004,0.004000000000000001,1.4,4.514999999999999,4.514999999999999,18.0,27.0,9.0,13.5,fixed_aspect_ratio,1.0764119601328908,1.0375027518676232,1.0375027518676232,1.0375027518676232,0.4,0.4305647840531563,0.4305647840531564,0.8,0.8300022014940986,1.6000000000000003,1.6,5.914999999999999,5.914999999999999,5.923438119170215,5.914999999999999,-0.008438119170215863,5.6899999999999995,5.6899999999999995,5.681561880829784,vv_gamma_cases\vv_0p00400_wtip_1p50000\vv_0p00400_wtip_1p50000.vsp3,4,vv_gamma_cases\vv_0p00400_wtip_1p50000\vv_0p00400_wtip_1p50000.stab,True,211.23179879999952,0.16856419999385253,0.28802459995495155,0.287,210.77152130001923,210.771,0.0007746000192128122,211.23099930002354,0.13258782907807748,7.596723020975772,5.9507369,-0.16743,-0.0089899,-0.1178249,-0.3429613,0.1207191,-0.7756993,0.2241044,-0.087582,-0.0102332,0.0018538,-0.0077633,0.0456158,0.00372802082156,-0.8635579928586524,-1.1579998196643182,0.1887836107939303,ConGrp_1,ConGrp_2,ConGrp_3,"{'ConGrp_1': 'AILERON_GROUP', 'ConGrp_2': 'ELEVATOR_GROUP', 'ConGrp_3': 'RUDDER_GROUP'}",18.0,27.0,0.625,1.4,0.0,0.0,0.0,0.0,0.0,1.225,10.0,none,,-0.0010409457748319585,True,1.0577145082991304,-0.20547503674852174,0.07073711159272544,211.68979709997075
vv_0p00500_wtip_0p00000,29,42,0.005,0.0,vv_gamma_cases\vv_0p00500_wtip_0p00000,True,C:\Users\mtkbirdman\OneDrive\Documents\OpenVSP\examples\models\BRGlider\BRGlider.0G.vsp3,vv_gamma_cases\vv_0p00500_wtip_0p00000\vv_0p00500_wtip_0p00000_vtail.vsp3,VTailGeom,vspaero_reference_wing,0.005,0.004999999999999998,1.4,4.514999999999999,4.514999999999999,18.0,27.0,9.0,13.5,fixed_aspect_ratio,1.345514950166113,1.1599633400095508,1.1599633400095508,1.1599633400095508,0.4,0.5382059800664453,0.5382059800664452,0.8,0.9279706720076407,1.6000000000000003,1.6000000000000003,5.914999999999999,5.914999999999999,5.950991751502149,5.914999999999999,-0.035991751502149505,5.6899999999999995,5.6899999999999995,5.65400824849785,vv_gamma_cases\vv_0p00500_wtip_0p00000\vv_0p00500_wtip_0p00000.vsp3,4,vv_gamma_cases\vv_0p00500_wtip_0p00000\vv_0p00500_wtip_0p00000.stab,True,230.06193270004587,0.1538058000151068,0.29581470001721755,0.296,229.608420799952,229.608,0.0007675000233575702,230.06110580003588,-0.0008348100626799404,-0.0478310932866123,5.9948452,0.001062,0.0127859,-0.0508734,-0.019639,0.0282229,-0.7714059,0.2208126,-0.0874966,-0.0107654,-0.0005254,-0.0089361,0.0506099,-0.0028347206771399997,0.6989026975027179,1.4308143373507456,0.0002810902337509818,ConGrp_1,ConGrp_2,ConGrp_3,"{'ConGrp_1': 'AILERON_GROUP', 'ConGrp_2': 'ELEVATOR_GROUP', 'ConGrp_3': 'RUDDER_GROUP'}",18.0,27.0,0.625,1.4,0.0,0.0,0.0,0.0,0.0,1.225,10.0,none,,-0.0011852975578960983,True,1.04927261404022,0.03603767426368817,0.12323004680519357,230.48473839997314
vv_0p00500_wtip_0p25000,30,42,0.005,0.25,vv_gamma_cases\vv_0p00500_wtip_0p25000,True,C:\Users\mtkbirdman\OneDrive\Documents\OpenVSP\examples\models\BRGlider\BRGlider.0G.vsp3,vv_gamma_cases\vv_0p00500_wtip_0p25000\vv_0p00500_wtip_0p25000_vtail.vsp3,VTailGeom,vspaero_reference_wing,0.005,0.004999999999999998,1.4,4.514999999999999,4.514999999999999,18.0,27.0,9.0,13.5,fixed_aspect_ratio,1.345514950166113,1.1599633400095508,1.1599633400095508,1.1599633400095508,0.4,0.5382059800664453,0.5382059800664452,0.8,0.9279706720076407,1.6000000000000003,1.6000000000000003,5.914999999999999,5.914999999999999,5.950991751502149,5.914999999999999,-0.035991751502149505,5.6899999999999995,5.6899999999999995,5.65400824849785,vv_gamma_cases\vv_0p00500_wtip_0p25000\vv_0p00500_wtip_0p25000.vsp3,4,vv_gamma_cases\vv_0p00500_wtip_0p25000\vv_0p00500_wtip_0p25000.stab,True,226.94282369996654,0.17479389999061823,0.2860753000131808,0.285,226.47841410001274,226.478,0.0007579000084660947,226.94202260003658,0.020458981205026205,1.1722132761854767,5.9937156,-0.0260219,0.0079732,-0.0522786,-0.0735424,0.04409,-0.7725595,0.2215168,-0.0876834,-0.0107488,-0.0003963,-0.0089816,0.0508775,-0.00148649355104,1.1264736868509506,0.887726017636056,-0.038455660220173014,ConGrp_1,ConGrp_2,ConGrp_3,"{'ConGrp_1': 'AILERON_GROUP', 'ConGrp_2': 'ELEVATOR_GROUP', 'ConGrp_3': 'RUDDER_GROUP'}",18.0,27.0,0.625,1.4,0.0,0.0,0.0,0.0,0.0,1.225,10.0,none,,-0.0011866877460036298,True,1.0558240083357646,-0.015304678570534429,0.07244178291849485,227.39594249997754
vv_0p00500_wtip_0p50000,31,42,0.005,0.5,vv_gamma_cases\vv_0p00500_wtip_0p50000,True,C:\Users\mtkbirdman\OneDrive\Documents\OpenVSP\examples\models\BRGlider\BRGlider.0G.vsp3,vv_gamma_cases\vv_0p00500_wtip_0p50000\vv_0p00500_wtip_0p50000_vtail.vsp3,VTailGeom,vspaero_reference_wing,0.005,0.004999999999999998,1.4,4.514999999999999,4.514999999999999,18.0,27.0,9.0,13.5,fixed_aspect_ratio,1.345514950166113,1.1599633400095508,1.1599633400095508,1.1599633400095508,0.4,0.5382059800664453,0.5382059800664452,0.8,0.9279706720076407,1.6000000000000003,1.6000000000000003,5.914999999999999,5.914999999999999,5.950991751502149,5.914999999999999,-0.035991751502149505,5.6899999999999995,5.6899999999999995,5.65400824849785,vv_gamma_cases\vv_0p00500_wtip_0p50000\vv_0p00500_wtip_0p50000.vsp3,4,vv_gamma_cases\vv_0p00500_wtip_0p50000\vv_0p00500_wtip_0p50000.stab,True,242.51726459997008,0.1698008999810554,0.28036119998432696,0.28,242.06350590003422,242.063,0.0007936999900266528,242.51646660000551,0.04306608306360513,2.4675047997044084,5.9969318,-0.0548054,0.0052701,-0.0589296,-0.1275826,0.0598632,-0.7735422,0.2220128,-0.0877611,-0.010764,-0.0003975,-0.0089774,0.0507856,-0.00058010433168,1.7034591373977723,0.5870407913204269,-0.12120380686243086,ConGrp_1,ConGrp_2,ConGrp_3,"{'ConGrp_1': 'AILERON_GROUP', 'ConGrp_2': 'ELEVATOR_GROUP', 'ConGrp_3': 'RUDDER_GROUP'}",18.0,27.0,0.625,1.4,0.0,0.0,0.0,0.0,0.0,1.225,10.0,none,,-0.0011809026581093421,True,1.061541896956467,-0.04967805532205715,0.09074997510914759,242.97404279996408
vv_0p00500_wtip_0p75000,32,42,0.005,0.75,vv_gamma_cases\vv_0p00500_wtip_0p75000,True,C:\Users\mtkbirdman\OneDrive\Documents\OpenVSP\examples\models\BRGlider\BRGlider.0G.vsp3,vv_gamma_cases\vv_0p00500_wtip_0p75000\vv_0p00500_wtip_0p75000_vtail.vsp3,VTailGeom,vspaero_reference_wing,0.005,0.004999999999999998,1.4,4.514999999999999,4.514999999999999,18.0,27.0,9.0,13.5,fixed_aspect_ratio,1.345514950166113,1.1599633400095508,1.1599633400095508,1.1599633400095508,0.4,0.5382059800664453,0.5382059800664452,0.8,0.9279706720076407,1.6000000000000003,1.6000000000000003,5.914999999999999,5.914999999999999,5.950991751502149,5.914999999999999,-0.035991751502149505,5.6899999999999995,5.6899999999999995,5.65400824849785,vv_gamma_cases\vv_0p00500_wtip_0p75000\vv_0p00500_wtip_0p75000.vsp3,4,vv_gamma_cases\vv_0p00500_wtip_0p75000\vv_0p00500_wtip_0p75000.stab,True,232.82415890000993,0.1554552000015974,0.2966355999815278,0.296,232.3682601999608,232.368,0.0007659000111743808,232.82329130003927,0.06320096398266213,3.621148497364867,5.9940599,-0.0803903,0.0020313,-0.0687743,-0.1816315,0.0756684,-0.7744133,0.22238,-0.0877408,-0.0107761,-0.0004314,-0.0089832,0.0506618,0.00041457341783,4.422389602717471,0.2261220945765429,-0.4596365104774652,ConGrp_1,ConGrp_2,ConGrp_3,"{'ConGrp_1': 'AILERON_GROUP', 'ConGrp_2': 'ELEVATOR_GROUP', 'ConGrp_3': 'RUDDER_GROUP'}",18.0,27.0,0.625,1.4,0.0,0.0,0.0,0.0,0.0,1.225,10.0,none,,-0.0011877838125444625,True,1.0535850203233714,-0.08755878855555888,0.07789695777493186,233.2983068000176
vv_0p00500_wtip_1p00000,33,42,0.005,1.0,vv_gamma_cases\vv_0p00500_wtip_1p00000,True,C:\Users\mtkbirdman\OneDrive\Documents\OpenVSP\examples\models\BRGlider\BRGlider.0G.vsp3,vv_gamma_cases\vv_0p00500_wtip_1p00000\vv_0p00500_wtip_1p00000_vtail.vsp3,VTailGeom,vspaero_reference_wing,0.005,0.004999999999999998,1.4,4.514999999999999,4.514999999999999,18.0,27.0,9.0,13.5,fixed_aspect_ratio,1.345514950166113,1.1599633400095508,1.1599633400095508,1.1599633400095508,0.4,0.5382059800664453,0.5382059800664452,0.8,0.9279706720076407,1.6000000000000003,1.6000000000000003,5.914999999999999,5.914999999999999,5.950991751502149,5.914999999999999,-0.035991751502149505,5.6899999999999995,5.6899999999999995,5.65400824849785,vv_gamma_cases\vv_0p00500_wtip_1p00000\vv_0p00500_wtip_1p00000.vsp3,4,vv_gamma_cases\vv_0p00500_wtip_1p00000\vv_0p00500_wtip_1p00000.stab,True,215.2183787000249,0.1567769999965094,0.28344400000059977,0.283,214.77449199999683,214.774,0.0007679999689571559,215.21752299997024,0.08563123788242996,4.906308525144009,5.9811365,-0.1086863,-0.0011944,-0.0826038,-0.2356817,0.0913477,-0.775154,0.2226752,-0.0876732,-0.0107776,-0.000283,-0.0089363,0.0503757,0.0014373407257600001,-7.481831882116544,-0.13365710640869263,1.0486814548970698,ConGrp_1,ConGrp_2,ConGrp_3,"{'ConGrp_1': 'AILERON_GROUP', 'ConGrp_2': 'ELEVATOR_GROUP', 'ConGrp_3': 'RUDDER_GROUP'}",18.0,27.0,0.625,1.4,0.0,0.0,0.0,0.0,0.0,1.225,10.0,none,,-0.0011781196906332021,True,1.0555132569010814,-0.1259131650720832,0.07814402742309175,215.68320789997233
vv_0p00500_wtip_1p25000,34,42,0.005,1.25,vv_gamma_cases\vv_0p00500_wtip_1p25000,True,C:\Users\mtkbirdman\OneDrive\Documents\OpenVSP\examples\models\BRGlider\BRGlider.0G.vsp3,vv_gamma_cases\vv_0p00500_wtip_1p25000\vv_0p00500_wtip_1p25000_vtail.vsp3,VTailGeom,vspaero_reference_wing,0.005,0.004999999999999998,1.4,4.514999999999999,4.514999999999999,18.0,27.0,9.0,13.5,fixed_aspect_ratio,1.345514950166113,1.1599633400095508,1.1599633400095508,1.1599633400095508,0.4,0.5382059800664453,0.5382059800664452,0.8,0.9279706720076407,1.6000000000000003,1.6000000000000003,5.914999999999999,5.914999999999999,5.950991751502149,5.914999999999999,-0.035991751502149505,5.6899999999999995,5.6899999999999995,5.65400824849785,vv_gamma_cases\vv_0p00500_wtip_1p25000\vv_0p00500_wtip_1p25000.vsp3,4,vv_gamma_cases\vv_0p00500_wtip_1p25000\vv_0p00500_wtip_1p25000.stab,True,198.88112980005099,0.15690010000253096,0.2971312999725342,0.297,198.42345900001237,198.424,0.0007673000218346715,198.88032129994826,0.10782131039968522,6.177706027471975,5.9602998,-0.136374,-0.0045621,-0.1000222,-0.2896235,0.106899,-0.7753667,0.2227283,-0.0876301,-0.0107533,-0.0004562,-0.0089355,0.0502344,0.00248257931163,-1.9586374695863746,-0.5105590062111801,0.3439031187145028,ConGrp_1,ConGrp_2,ConGrp_3,"{'ConGrp_1': 'AILERON_GROUP', 'ConGrp_2': 'ELEVATOR_GROUP', 'ConGrp_3': 'RUDDER_GROUP'}",18.0,27.0,0.625,1.4,0.0,0.0,0.0,0.0,0.0,1.225,10.0,none,,-0.0011677913539795877,True,1.0624967654235644,-0.16631668897273275,0.0736175492928334,199.34338430000935
vv_0p00500_wtip_1p50000,35,42,0.005,1.5,vv_gamma_cases\vv_0p00500_wtip_1p50000,True,C:\Users\mtkbirdman\OneDrive\Documents\OpenVSP\examples\models\BRGlider\BRGlider.0G.vsp3,vv_gamma_cases\vv_0p00500_wtip_1p50000\vv_0p00500_wtip_1p50000_vtail.vsp3,VTailGeom,vspaero_reference_wing,0.005,0.004999999999999998,1.4,4.514999999999999,4.514999999999999,18.0,27.0,9.0,13.5,fixed_aspect_ratio,1.345514950166113,1.1599633400095508,1.1599633400095508,1.1599633400095508,0.4,0.5382059800664453,0.5382059800664452,0.8,0.9279706720076407,1.6000000000000003,1.6000000000000003,5.914999999999999,5.914999999999999,5.950991751502149,5.914999999999999,-0.035991751502149505,5.6899999999999995,5.6899999999999995,5.65400824849785,vv_gamma_cases\vv_0p00500_wtip_1p50000\vv_0p00500_wtip_1p50000.vsp3,4,vv_gamma_cases\vv_0p00500_wtip_1p50000\vv_0p00500_wtip_1p50000.stab,True,207.04794399999082,0.16100989998085424,0.27574720000848174,0.276,206.6072291000164,206.607,0.0007867999956943095,207.04713540000375,0.1304010666357094,7.471430762230362,5.9502025,-0.1646538,-0.0075693,-0.1231544,-0.3435002,0.1226712,-0.7758728,0.222746,-0.0875138,-0.0107807,-0.0003433,-0.0089434,0.0501651,0.00346111451946,-1.1815359412363098,-0.8463559720016997,0.25030015559397767,ConGrp_1,ConGrp_2,ConGrp_3,"{'ConGrp_1': 'AILERON_GROUP', 'ConGrp_2': 'ELEVATOR_GROUP', 'ConGrp_3': 'RUDDER_GROUP'}",18.0,27.0,0.625,1.4,0.0,0.0,0.0,0.0,0.0,1.225,10.0,none,,-0.001194714181919262,True,1.0341611104394905,-0.20012913681119862,0.06889956680162154,207.50752699997975
vv_0p00600_wtip_0p00000,36,42,0.006,0.0,vv_gamma_cases\vv_0p00600_wtip_0p00000,True,C:\Users\mtkbirdman\OneDrive\Documents\OpenVSP\examples\models\BRGlider\BRGlider.0G.vsp3,vv_gamma_cases\vv_0p00600_wtip_0p00000\vv_0p00600_wtip_0p00000_vtail.vsp3,VTailGeom,vspaero_reference_wing,0.006,0.005999999999999999,1.4,4.514999999999999,4.514999999999999,18.0,27.0,9.0,13.5,fixed_aspect_ratio,1.614617940199336,1.2706761744045316,1.2706761744045316,1.2706761744045316,0.4,0.6458471760797344,0.6458471760797343,0.8,1.0165409395236253,1.6000000000000003,1.6,5.914999999999999,5.914999999999999,5.975902139241019,5.914999999999999,-0.06090213924102006,5.6899999999999995,5.6899999999999995,5.629097860758979,vv_gamma_cases\vv_0p00600_wtip_0p00000\vv_0p00600_wtip_0p00000.vsp3,4,vv_gamma_cases\vv_0p00600_wtip_0p00000\vv_0p00600_wtip_0p00000.stab,True,225.1469035000191,0.15405379998264834,0.27983859996311367,0.28,224.70951200003037,224.709,0.0007810000097379088,225.1461082000169,-8.40464465704803e-05,-0.004815506671560293,5.9993687,0.000107,0.0150163,-0.0647746,-0.0199308,0.0333297,-0.7714059,0.221059,-0.0874437,-0.0115824,8.6e-05,-0.0106258,0.0607069,-0.0033207275785,0.7076177220753448,1.4131924184531988,0.00020963684133354685,ConGrp_1,ConGrp_2,ConGrp_3,"{'ConGrp_1': 'AILERON_GROUP', 'ConGrp_2': 'ELEVATOR_GROUP', 'ConGrp_3': 'RUDDER_GROUP'}",18.0,27.0,0.625,1.4,0.0,0.0,0.0,0.0,0.0,1.225,10.0,none,,-0.0015112673504553674,True,0.9854152489810324,0.0327035075026107,0.1132559145140763,225.56923219998134
vv_0p00600_wtip_0p25000,37,42,0.006,0.25,vv_gamma_cases\vv_0p00600_wtip_0p25000,True,C:\Users\mtkbirdman\OneDrive\Documents\OpenVSP\examples\models\BRGlider\BRGlider.0G.vsp3,vv_gamma_cases\vv_0p00600_wtip_0p25000\vv_0p00600_wtip_0p25000_vtail.vsp3,VTailGeom,vspaero_reference_wing,0.006,0.005999999999999999,1.4,4.514999999999999,4.514999999999999,18.0,27.0,9.0,13.5,fixed_aspect_ratio,1.614617940199336,1.2706761744045316,1.2706761744045316,1.2706761744045316,0.4,0.6458471760797344,0.6458471760797343,0.8,1.0165409395236253,1.6000000000000003,1.6,5.914999999999999,5.914999999999999,5.975902139241019,5.914999999999999,-0.06090213924102006,5.6899999999999995,5.6899999999999995,5.629097860758979,vv_gamma_cases\vv_0p00600_wtip_0p25000\vv_0p00600_wtip_0p25000.vsp3,4,vv_gamma_cases\vv_0p00600_wtip_0p25000\vv_0p00600_wtip_0p25000.stab,True,221.85642329999246,0.15471460000844672,0.28896780003560707,0.289,221.40869200002635,221.409,0.0008320999913848937,221.85566110000946,0.020152397329778002,1.1546473140669893,6.0015365,-0.0256654,0.0100444,-0.0656097,-0.0738474,0.0490297,-0.7725257,0.2217751,-0.0876305,-0.0115425,0.0003228,-0.0106331,0.0606675,-0.0019313549349400001,1.0586097726096133,0.9446351487336713,-0.0347520390039254,ConGrp_1,ConGrp_2,ConGrp_3,"{'ConGrp_1': 'AILERON_GROUP', 'ConGrp_2': 'ELEVATOR_GROUP', 'ConGrp_3': 'RUDDER_GROUP'}",18.0,27.0,0.625,1.4,0.0,0.0,0.0,0.0,0.0,1.225,10.0,none,,-0.0015120153064020583,True,0.985259702514798,-0.015926862042715477,0.057086544524480386,222.30115220003063
vv_0p00600_wtip_0p50000,38,42,0.006,0.5,vv_gamma_cases\vv_0p00600_wtip_0p50000,True,C:\Users\mtkbirdman\OneDrive\Documents\OpenVSP\examples\models\BRGlider\BRGlider.0G.vsp3,vv_gamma_cases\vv_0p00600_wtip_0p50000\vv_0p00600_wtip_0p50000_vtail.vsp3,VTailGeom,vspaero_reference_wing,0.006,0.005999999999999999,1.4,4.514999999999999,4.514999999999999,18.0,27.0,9.0,13.5,fixed_aspect_ratio,1.614617940199336,1.2706761744045316,1.2706761744045316,1.2706761744045316,0.4,0.6458471760797344,0.6458471760797343,0.8,1.0165409395236253,1.6000000000000003,1.6,5.914999999999999,5.914999999999999,5.975902139241019,5.914999999999999,-0.06090213924102006,5.6899999999999995,5.6899999999999995,5.629097860758979,vv_gamma_cases\vv_0p00600_wtip_0p50000\vv_0p00600_wtip_0p50000.vsp3,4,vv_gamma_cases\vv_0p00600_wtip_0p50000\vv_0p00600_wtip_0p50000.stab,True,226.74832429998787,0.15649959997972474,0.2959083000314422,0.296,226.29200919996947,226.292,0.0007467999821528792,226.74744720000308,0.042098607052345464,2.412072507479078,5.9938534,-0.0535467,0.0074288,-0.0722425,-0.1278886,0.0648069,-0.7735441,0.2222918,-0.0877059,-0.0115539,0.0001915,-0.0106131,0.0605965,-0.00103268810671,1.4286425802283007,0.6999651374245036,-0.09864672957974957,ConGrp_1,ConGrp_2,ConGrp_3,"{'ConGrp_1': 'AILERON_GROUP', 'ConGrp_2': 'ELEVATOR_GROUP', 'ConGrp_3': 'RUDDER_GROUP'}",18.0,27.0,0.625,1.4,0.0,0.0,0.0,0.0,0.0,1.225,10.0,none,,-0.0015094247099072613,True,0.9879821578959365,-0.04701155983060197,0.0735347389127588,227.21888409997337
vv_0p00600_wtip_0p75000,39,42,0.006,0.75,vv_gamma_cases\vv_0p00600_wtip_0p75000,True,C:\Users\mtkbirdman\OneDrive\Documents\OpenVSP\examples\models\BRGlider\BRGlider.0G.vsp3,vv_gamma_cases\vv_0p00600_wtip_0p75000\vv_0p00600_wtip_0p75000_vtail.vsp3,VTailGeom,vspaero_reference_wing,0.006,0.005999999999999999,1.4,4.514999999999999,4.514999999999999,18.0,27.0,9.0,13.5,fixed_aspect_ratio,1.614617940199336,1.2706761744045316,1.2706761744045316,1.2706761744045316,0.4,0.6458471760797344,0.6458471760797343,0.8,1.0165409395236253,1.6000000000000003,1.6,5.914999999999999,5.914999999999999,5.975902139241019,5.914999999999999,-0.06090213924102006,5.6899999999999995,5.6899999999999995,5.629097860758979,vv_gamma_cases\vv_0p00600_wtip_0p75000\vv_0p00600_wtip_0p75000.vsp3,4,vv_gamma_cases\vv_0p00600_wtip_0p75000\vv_0p00600_wtip_0p75000.stab,True,240.58298460004153,0.1634788000374101,0.2876875000074506,0.288,240.12799120001728,240.128,0.0007527999696321785,240.58202199998777,0.06500075681456201,3.724269030630628,5.9924433,-0.0826573,0.0042473,-0.0825322,-0.1819358,0.0806421,-0.774407,0.2226129,-0.0876853,-0.0115725,0.0001833,-0.0106223,0.0604846,1.1047834079999977e-05,2.5009535469592445,0.3998474906564492,-0.2667057085190015,ConGrp_1,ConGrp_2,ConGrp_3,"{'ConGrp_1': 'AILERON_GROUP', 'ConGrp_2': 'ELEVATOR_GROUP', 'ConGrp_3': 'RUDDER_GROUP'}",18.0,27.0,0.625,1.4,0.0,0.0,0.0,0.0,0.0,1.225,10.0,none,,-0.0014989243806868174,True,0.9926306702045753,-0.08333441683749157,0.0778486572720148,241.05993170000147
